	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
387	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
388	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
389	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
390	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
391	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
392	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
393	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
394	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
395	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
396	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
397	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
398	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
399	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
400	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
401	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
402	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
403	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
404	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
405	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
406	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
407	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
408	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
409	0.63	0.64	0.45	0.26	0.5	0.0	0.43	0.22	0
410	0.43	0.33	0.67	0.12	0.5	0.0	0.45	0.23	0
411	0.43	0.33	0.67	0.12	0.5	0.0	0.43	0.23	0
412	0.58	0.44	0.5	0.26	0.5	0.0	0.52	0.22	0
413	0.38	0.43	0.53	0.22	0.5	0.0	0.48	0.11	0
414	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
415	0.4	0.45	0.61	0.29	0.5	0.0	0.44	0.22	0
416	0.34	0.34	0.65	0.4	0.5	0.0	0.32	0.16	0
417	0.43	0.22	0.79	0.79	0.5	0.0	0.22	0.0	0
418	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
419	0.35	0.21	1.0	0.8	0.5	0.0	0.13	0.01	0
420	0.56	0.35	0.47	0.41	0.5	0.0	0.5	0.22	0
421	0.56	0.35	0.47	0.35	0.5	0.0	0.52	0.22	0
422	0.54	0.44	0.55	0.48	0.5	0.0	0.47	0.22	0
423	0.35	0.39	0.56	0.2	0.5	0.0	0.49	0.41	0
424	0.48	0.46	0.58	0.16	0.5	0.0	0.45	0.22	0
425	0.48	0.55	0.48	0.1	0.5	0.0	0.55	0.22	0
426	0.69	0.54	0.55	0.23	0.5	0.0	0.73	0.22	0
427	0.73	0.6	0.47	0.2	0.5	0.0	0.72	0.22	0
428	0.78	0.82	0.56	0.21	0.5	0.0	0.69	0.22	0
429	0.46	0.33	0.45	0.22	0.5	0.0	0.41	0.37	0
430	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
431	0.52	0.43	0.61	0.22	0.5	0.0	0.45	0.22	0
432	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
433	0.32	0.44	0.54	0.21	0.5	0.0	0.4	0.19	0
434	0.48	0.41	0.52	0.33	0.5	0.0	0.51	0.26	0
435	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
436	0.46	0.39	0.54	0.22	0.5	0.0	0.48	0.25	0
437	0.42	0.5	0.64	0.13	0.5	0.0	0.49	0.22	0
438	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
439	0.46	0.54	0.59	0.41	0.5	0.0	0.53	0.21	0
440	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
441	0.38	0.5	0.52	0.44	0.5	0.0	0.54	0.11	0
442	0.51	0.52	0.58	0.17	0.5	0.0	0.47	0.28	0
443	0.5	0.5	0.62	0.23	0.5	0.0	0.35	0.11	0
444	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
445	0.53	0.57	0.6	0.36	0.5	0.0	0.5	0.22	0
446	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
447	0.37	0.3	0.62	0.43	0.5	0.0	0.44	0.39	0
448	0.49	0.4	0.58	0.23	0.5	0.0	0.47	0.27	0
449	0.37	0.37	0.51	0.38	0.5	0.0	0.44	0.22	0
450	0.51	0.4	0.5	0.28	0.5	0.0	0.48	0.27	0
451	0.34	0.25	0.55	0.28	0.5	0.0	0.51	0.49	0
452	0.59	0.54	0.53	0.14	0.5	0.0	0.48	0.22	0
453	0.5	0.48	0.48	0.23	0.5	0.0	0.53	0.68	0
454	0.43	0.38	0.38	0.12	0.5	0.0	0.5	0.22	1
455	0.76	0.67	0.37	0.22	0.5	0.0	0.54	0.22	1
456	0.95	0.71	0.27	0.39	0.5	0.0	0.31	0.22	1
457	0.97	0.71	0.29	0.42	0.5	0.0	0.35	0.22	1
458	0.81	0.55	0.35	0.34	0.5	0.0	0.51	0.22	1
