	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
387	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
388	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
389	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
390	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
391	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
392	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
393	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
394	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
395	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
396	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
397	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
398	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
399	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
400	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
401	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
402	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
403	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
404	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
405	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
406	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
407	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
408	0.53	0.59	0.48	0.14	0.5	0.0	0.51	0.22	0
409	0.42	0.53	0.57	0.17	0.5	0.0	0.49	0.22	0
410	0.52	0.46	0.56	0.2	0.5	0.0	0.5	0.22	0
411	0.56	0.48	0.5	0.17	0.5	0.0	0.51	0.26	0
412	0.77	0.57	0.45	0.17	0.5	0.0	0.53	0.22	0
413	0.45	0.45	0.52	0.17	0.5	0.0	0.54	0.22	0
414	0.28	0.51	0.55	0.19	0.5	0.0	0.57	0.22	0
415	0.51	0.51	0.56	0.28	0.5	0.0	0.54	0.27	0
416	0.48	0.56	0.49	0.32	0.5	0.0	0.5	0.22	0
417	0.59	0.46	0.48	0.46	0.5	0.0	0.49	0.22	0
418	0.53	0.45	0.53	0.18	0.5	0.0	0.42	0.22	0
419	0.45	0.27	0.5	0.33	0.5	0.0	0.53	0.26	0
420	0.48	0.5	0.56	0.11	0.5	0.0	0.33	0.22	0
421	0.35	0.47	0.53	0.19	0.5	0.0	0.48	0.22	0
422	0.46	0.43	0.5	0.24	0.5	0.0	0.48	0.31	0
423	0.43	0.46	0.5	0.21	0.5	0.0	0.49	0.34	0
424	0.61	0.55	0.51	0.26	0.5	0.0	0.52	0.22	0
425	0.59	0.47	0.51	0.53	0.5	0.0	0.53	0.26	0
426	0.4	0.6	0.5	0.16	0.5	0.0	0.51	0.22	0
427	0.64	0.44	0.51	0.35	0.5	0.0	0.53	0.22	0
428	0.45	0.52	0.5	0.12	0.5	0.0	0.6	0.22	0
429	0.38	0.4	0.59	0.25	0.5	0.0	0.44	0.22	0
430	0.39	0.39	0.59	0.25	0.5	0.0	0.45	0.22	0
431	0.54	0.55	0.56	0.14	0.5	0.0	0.5	0.25	0
432	0.45	0.5	0.57	0.29	0.5	0.0	0.44	0.11	0
433	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
434	0.61	0.38	0.57	0.36	0.5	0.0	0.44	0.21	0
435	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
436	0.43	0.33	0.54	0.37	0.5	0.0	0.38	0.16	0
437	0.51	0.39	0.58	0.19	0.5	0.0	0.47	0.22	0
438	0.35	0.33	0.48	0.42	0.5	0.0	0.47	0.43	0
439	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
440	0.46	0.35	0.69	0.18	0.5	0.0	0.3	0.25	0
441	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
442	0.57	0.43	0.52	0.3	0.5	0.0	0.37	0.11	0
443	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
444	0.59	0.51	0.48	0.12	0.5	0.0	0.54	0.31	0
445	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
446	0.61	0.48	0.56	0.19	0.5	0.0	0.53	0.31	0
447	0.44	0.56	0.52	0.18	0.5	0.0	0.5	0.11	0
448	0.36	0.56	0.52	0.18	0.5	0.0	0.45	0.16	0
449	0.37	0.44	0.64	0.48	0.5	0.0	0.36	0.27	0
450	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
451	0.72	0.37	0.63	0.38	0.5	0.0	0.4	0.14	0
452	0.44	0.36	0.64	0.45	0.5	0.0	0.53	0.11	0
453	0.58	0.45	0.55	0.27	0.5	0.0	0.48	0.11	0
454	0.66	0.66	0.32	0.54	0.5	0.0	0.51	0.22	1
455	0.74	0.56	0.35	0.36	0.5	0.0	0.51	0.25	1
456	0.89	0.52	0.41	0.26	0.5	0.0	0.52	0.31	1
457	0.78	0.63	0.53	0.13	0.5	0.0	0.54	0.22	1
458	0.83	0.57	0.42	0.57	0.5	0.0	0.5	0.32	1
