	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
387	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
388	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
389	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
390	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
391	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
392	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
393	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
394	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
395	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
396	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
397	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
398	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
399	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
400	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
401	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
402	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
403	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
404	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
405	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
406	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
407	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
408	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
409	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
410	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
411	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
412	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
413	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
414	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
415	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
416	0.41	0.39	0.51	0.52	0.5	0.0	0.49	0.22	0
417	0.69	0.6	0.5	0.31	0.5	0.0	0.55	0.22	0
418	0.51	0.58	0.54	0.29	0.5	0.0	0.53	0.22	0
419	0.55	0.66	0.57	0.32	0.5	0.0	0.57	0.34	0
420	0.62	0.58	0.52	0.15	0.5	0.0	0.52	0.29	0
421	0.5	0.5	0.48	0.17	0.5	0.0	0.47	0.26	0
422	0.45	0.42	0.52	0.2	0.5	0.0	0.5	0.25	0
423	0.51	0.35	0.46	0.15	0.5	0.0	0.51	0.42	0
424	0.42	0.39	0.47	0.13	0.5	0.0	0.5	0.27	0
425	0.32	0.38	0.52	0.2	0.5	0.0	0.52	0.28	0
426	0.59	0.65	0.52	0.3	0.5	0.0	0.46	0.31	0
427	0.37	0.33	0.5	0.12	0.5	0.0	0.51	0.54	0
428	0.45	0.56	0.49	0.17	0.5	0.0	0.52	0.22	0
429	0.6	0.4	0.59	0.18	0.5	0.0	0.48	0.22	0
430	0.38	0.47	0.53	0.12	0.5	0.0	0.48	0.22	0
431	0.59	0.43	0.52	0.19	0.5	0.0	0.55	0.27	0
432	0.64	0.53	0.45	0.13	0.5	0.0	0.53	0.22	0
433	0.52	0.51	0.51	0.12	0.5	0.0	0.51	0.4	0
434	0.49	0.43	0.48	0.15	0.5	0.0	0.55	0.25	0
435	0.49	0.47	0.52	0.16	0.5	0.0	0.53	0.28	0
436	0.48	0.39	0.49	0.18	0.5	0.0	0.51	0.22	0
437	0.49	0.42	0.54	0.17	0.5	0.0	0.5	0.36	0
438	0.74	0.53	0.5	0.08	0.5	0.0	0.55	0.31	0
439	0.3	0.5	0.47	0.11	0.5	0.0	0.46	0.22	0
440	0.44	0.51	0.48	0.38	0.5	0.0	0.52	0.22	0
441	0.55	0.41	0.56	0.21	0.5	0.0	0.52	0.22	0
442	0.4	0.48	0.5	0.17	0.5	0.0	0.54	0.5	0
443	0.58	0.45	0.48	0.24	0.5	0.0	0.52	0.37	0
444	0.58	0.41	0.51	0.26	0.5	0.0	0.51	0.37	0
445	0.21	0.38	0.49	0.16	0.5	0.0	0.51	0.45	0
446	0.48	0.34	0.47	0.14	0.5	0.0	0.47	0.26	0
447	0.35	0.4	0.53	0.18	0.5	0.0	0.42	0.38	0
448	0.53	0.43	0.47	0.15	0.5	0.0	0.58	0.22	0
449	0.46	0.45	0.56	0.16	0.5	0.0	0.56	0.22	0
450	0.61	0.54	0.49	0.16	0.5	0.0	0.54	0.42	0
451	0.44	0.41	0.58	0.2	0.5	0.0	0.57	0.25	0
452	0.61	0.54	0.49	0.19	0.5	0.0	0.54	0.47	0
453	0.41	0.3	0.49	0.28	0.5	0.0	0.54	0.22	0
454	0.41	0.43	0.5	0.28	0.5	0.0	0.5	0.22	0
455	0.51	0.43	0.63	0.18	0.5	0.0	0.52	0.22	0
456	0.5	0.46	0.52	0.16	0.5	0.0	0.52	0.26	0
457	0.51	0.34	0.43	0.18	0.5	0.0	0.48	0.25	0
458	0.43	0.51	0.6	0.25	0.5	0.0	0.55	0.22	0
459	0.42	0.25	0.6	0.14	0.5	0.0	0.45	0.22	0
460	0.38	0.49	0.54	1.0	0.5	0.0	0.5	0.27	0
461	0.27	0.56	0.56	0.18	0.5	0.0	0.52	0.22	0
462	0.43	0.45	0.54	0.14	0.5	0.0	0.5	0.31	0
463	0.91	0.69	0.57	0.45	0.5	0.0	0.56	0.22	1
464	0.69	0.48	0.38	0.15	0.5	0.0	0.55	0.22	1
465	0.68	0.5	0.43	0.27	0.5	0.0	0.61	0.22	1
466	0.81	0.76	0.32	0.37	0.5	0.0	0.51	0.22	1
467	0.89	0.82	0.6	0.49	0.5	0.0	0.55	0.22	1
