	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
387	0.2	0.26	0.52	0.14	0.5	0.0	0.53	0.44	0
388	0.51	0.53	0.55	0.14	0.5	0.0	0.51	0.22	0
389	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
390	0.46	0.35	0.53	0.16	0.5	0.0	0.51	0.29	0
391	0.56	0.52	0.55	0.19	0.5	0.0	0.54	0.22	0
392	0.52	0.54	0.5	0.21	0.5	0.0	0.48	0.3	0
393	0.55	0.46	0.53	0.11	0.5	0.0	0.52	0.48	0
394	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
395	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
396	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
397	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
398	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
399	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
400	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
401	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
402	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
403	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
404	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
405	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
406	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
407	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
408	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
409	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
410	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
411	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
412	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
413	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
414	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
415	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
416	0.66	0.45	0.5	0.23	0.5	0.0	0.49	0.22	0
417	0.21	0.41	0.55	0.11	0.5	0.0	0.5	0.27	0
418	0.39	0.4	0.53	0.67	0.5	0.0	0.47	0.22	0
419	0.24	0.34	0.69	0.18	0.5	0.0	0.52	0.22	0
420	0.49	0.43	0.51	0.13	0.5	0.0	0.47	0.22	0
421	0.54	0.38	0.52	0.18	0.5	0.0	0.48	0.22	0
422	0.43	0.57	0.53	0.53	0.5	0.0	0.53	0.25	0
423	0.48	0.64	0.61	0.23	0.5	0.0	0.6	0.22	0
424	0.31	0.55	0.52	0.17	0.5	0.0	0.52	0.22	0
425	0.32	0.57	0.5	0.15	0.5	0.0	0.53	0.22	0
426	0.32	0.42	0.52	0.24	0.5	0.0	0.6	0.22	0
427	0.59	0.5	0.52	0.28	0.5	0.0	0.55	0.25	0
428	0.37	0.42	0.51	0.11	0.5	0.0	0.57	0.22	0
429	0.44	0.42	0.6	0.21	0.5	0.0	0.57	0.22	0
430	0.53	0.51	0.46	0.28	0.5	0.0	0.48	0.22	0
431	0.35	0.66	0.49	0.21	0.5	0.0	0.54	0.25	0
432	0.52	0.4	0.6	0.12	0.5	0.0	0.55	0.22	0
433	0.57	0.41	0.59	0.24	0.5	0.0	0.4	0.22	0
434	0.56	0.41	0.58	0.21	0.5	0.0	0.42	0.22	0
435	0.41	0.51	0.58	0.15	0.5	0.0	0.45	0.27	0
436	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
437	0.38	0.51	0.75	0.17	0.5	0.0	0.55	0.22	0
438	0.45	0.27	0.57	0.36	0.5	0.0	0.52	0.18	0
439	0.2	0.26	0.52	0.14	0.5	0.0	0.53	0.44	0
440	0.51	0.53	0.55	0.14	0.5	0.0	0.51	0.22	0
441	0.38	0.48	0.59	0.22	0.5	0.0	0.46	0.22	0
442	0.46	0.35	0.53	0.16	0.5	0.0	0.51	0.29	0
443	0.56	0.52	0.55	0.19	0.5	0.0	0.54	0.22	0
444	0.52	0.54	0.5	0.21	0.5	0.0	0.48	0.3	0
445	0.55	0.46	0.53	0.11	0.5	0.0	0.52	0.48	0
446	0.45	0.56	0.54	0.32	0.5	0.0	0.57	0.22	0
447	0.45	0.56	0.53	0.32	0.5	0.0	0.57	0.22	0
448	0.54	0.65	0.49	0.34	0.5	0.0	0.52	0.22	0
449	0.59	0.58	0.46	0.19	0.5	0.0	0.56	0.27	0
450	0.55	0.56	0.45	0.14	0.5	0.0	0.54	0.22	0
451	0.32	0.47	0.55	0.12	0.5	0.0	0.52	0.22	0
452	0.35	0.46	0.49	0.15	1.0	0.0	0.55	0.35	0
453	0.43	0.51	0.48	0.14	0.5	0.0	0.5	0.22	0
454	0.57	0.61	0.45	0.26	0.5	0.0	0.5	0.22	0
455	0.63	0.62	0.42	0.12	0.5	0.0	0.52	0.25	0
456	0.25	0.4	0.51	0.18	0.5	0.0	0.5	0.27	0
457	0.56	0.62	0.53	0.24	0.5	0.0	0.57	0.22	0
458	0.58	0.6	0.51	0.24	0.5	0.0	0.53	0.22	0
459	0.71	0.59	0.53	0.15	0.5	0.0	0.49	0.33	0
460	0.35	0.36	0.57	0.17	0.5	0.0	0.52	0.22	0
461	0.45	0.4	0.56	0.14	0.5	0.0	0.54	0.22	0
462	0.47	0.47	0.58	0.16	0.5	0.0	0.49	0.28	0
463	0.71	0.56	0.39	0.27	0.5	0.0	0.52	0.22	1
464	0.57	0.59	0.44	0.16	0.5	0.0	0.52	0.22	1
465	0.92	0.61	0.4	0.22	0.5	0.0	0.54	0.22	1
466	0.34	0.38	0.45	0.19	0.5	0.0	0.51	0.22	1
467	0.73	0.55	0.41	0.16	0.5	0.0	0.46	0.22	1
