	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
387	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
388	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
389	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
390	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
391	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
392	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
393	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
394	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
395	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
396	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
397	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
398	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
399	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
400	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
401	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
402	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
403	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
404	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
405	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
406	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
407	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
408	0.51	0.43	0.47	0.19	0.5	0.0	0.52	0.37	0
409	0.54	0.54	0.49	0.14	0.5	0.0	0.56	0.22	0
410	0.5	0.45	0.48	0.17	0.5	0.0	0.5	0.26	0
411	0.46	0.47	0.46	0.16	0.5	0.0	0.51	0.22	0
412	0.39	0.37	0.56	0.15	0.5	0.0	0.5	0.27	0
413	0.48	0.51	0.57	0.24	0.5	0.0	0.5	0.22	0
414	0.62	0.6	0.47	0.16	0.5	0.0	0.53	0.22	0
415	0.49	0.44	0.45	0.22	0.5	0.0	0.51	0.22	0
416	0.57	0.44	0.42	0.2	0.5	0.0	0.54	0.22	0
417	0.4	0.47	0.48	0.18	0.5	0.0	0.46	0.22	0
418	0.34	0.54	0.54	0.13	0.5	0.0	0.52	0.22	0
419	0.29	0.46	0.54	0.27	0.5	0.0	0.49	0.22	0
420	0.46	0.55	0.61	0.13	0.5	0.0	0.47	0.22	0
421	0.57	0.4	0.48	0.24	0.5	0.0	0.55	0.22	0
422	0.58	0.38	0.4	0.21	0.5	0.0	0.5	0.22	0
423	0.53	0.41	0.5	0.24	1.0	0.0	0.47	0.22	0
424	0.43	0.4	0.5	0.18	0.5	0.0	0.5	0.28	0
425	0.49	0.6	0.55	0.17	0.5	0.0	0.44	0.22	0
426	0.37	0.41	0.45	0.14	0.5	0.0	0.47	0.22	0
427	0.5	0.36	0.53	0.41	0.5	0.0	0.55	0.36	0
428	0.59	0.58	0.39	0.52	0.5	0.0	0.5	0.31	0
429	0.47	0.5	0.55	0.19	0.5	0.0	0.62	0.22	0
430	0.35	0.5	0.44	0.27	0.5	0.0	0.51	0.22	0
431	0.49	0.44	0.51	0.18	0.5	0.0	0.52	0.27	0
432	0.29	0.34	0.55	0.24	0.5	0.0	0.51	0.22	0
433	0.28	0.48	0.56	0.16	0.5	0.0	0.48	0.26	0
434	0.69	0.39	0.52	0.12	0.5	0.0	0.38	0.35	0
435	0.56	0.48	0.5	0.3	0.5	0.0	0.51	0.22	0
436	0.45	0.46	0.61	0.2	0.5	0.0	0.62	0.22	0
437	0.49	0.45	0.53	0.16	0.5	0.0	0.49	0.31	0
438	0.51	0.46	0.57	0.25	0.5	0.0	0.53	0.22	0
439	0.49	0.45	0.46	0.18	0.5	0.0	0.49	0.31	0
440	0.52	0.46	0.51	0.18	0.5	0.0	0.5	0.22	0
441	0.55	0.59	0.52	0.1	0.5	0.0	0.53	0.22	0
442	0.39	0.58	0.5	0.1	0.5	0.0	0.51	0.25	0
443	0.57	0.49	0.5	0.2	0.5	0.0	0.51	0.28	0
444	0.62	0.43	0.49	0.29	0.5	0.0	0.5	0.27	0
445	0.45	0.41	0.49	0.14	1.0	0.0	0.53	0.3	0
446	0.47	0.49	0.6	0.15	0.5	0.0	0.38	0.22	0
447	0.46	0.46	0.53	0.23	0.5	0.0	0.51	0.22	0
448	0.48	0.42	0.48	0.19	0.5	0.0	0.58	0.22	0
449	0.43	0.45	0.53	0.19	0.5	0.0	0.56	0.22	0
450	0.28	0.36	0.55	0.15	0.5	0.0	0.57	0.22	0
451	0.45	0.47	0.53	0.15	0.5	0.0	0.52	0.27	0
452	0.55	0.63	0.54	0.16	0.5	0.0	0.45	0.27	0
453	0.46	0.62	0.54	0.25	0.5	0.0	0.46	0.22	0
454	0.77	0.6	0.42	0.33	0.5	0.0	0.57	0.22	1
455	0.76	0.74	0.56	0.34	0.5	0.0	0.51	0.3	1
456	0.58	0.76	0.4	0.37	0.5	0.0	0.54	0.3	1
457	0.94	0.6	0.33	0.49	0.5	0.0	0.54	0.22	1
458	0.36	0.34	0.46	0.19	0.5	0.0	0.52	0.22	1
