	@inputs Mcg	 Gvh	 Alm	 Mit	 Erl	 Pox	 Vac	 Nuc	Label
386	0.44	0.54	0.51	0.16	0.5	0.0	0.58	0.22	0
387	0.44	0.55	0.51	0.16	0.5	0.0	0.6	0.22	0
388	0.4	0.56	0.53	0.15	0.5	0.0	0.49	0.22	0
389	0.58	0.55	0.51	0.13	0.5	0.0	0.52	0.22	0
390	0.55	0.69	0.51	0.12	0.5	0.0	0.51	0.22	0
391	0.44	0.49	0.49	0.27	0.5	0.0	0.52	0.22	0
392	0.25	0.26	0.53	0.17	0.5	0.0	0.45	0.22	0
393	0.49	0.46	0.54	0.18	0.5	0.0	0.35	0.22	0
394	0.42	0.37	0.54	0.17	0.5	0.0	0.51	0.22	0
395	0.42	0.45	0.75	0.21	0.5	0.0	0.48	0.22	0
396	0.39	0.45	0.75	0.17	0.5	0.0	0.51	0.22	0
397	0.63	0.54	0.53	0.27	0.5	0.0	0.49	0.22	0
398	0.4	0.44	0.5	0.13	0.5	0.0	0.52	0.39	0
399	0.62	0.6	0.54	0.22	0.5	0.0	0.54	0.27	0
400	0.33	0.46	0.53	0.12	0.5	0.0	0.5	0.27	0
401	0.57	0.36	0.51	0.25	0.5	0.0	0.54	0.25	0
402	0.45	0.76	0.51	0.25	0.5	0.0	0.59	0.22	0
403	0.7	0.57	0.34	0.19	0.5	0.0	0.53	0.27	1
404	0.8	0.69	0.53	0.33	0.5	0.0	0.51	0.22	1
405	0.79	0.62	0.35	0.35	0.5	0.0	0.6	0.28	1
406	0.88	0.75	0.41	0.36	0.5	0.0	0.43	0.22	1
407	0.71	0.51	0.49	0.23	0.5	0.0	0.3	0.32	1
408	0.41	0.35	0.6	0.22	0.5	0.0	0.56	0.79	0
409	0.41	0.49	0.55	0.13	0.5	0.0	0.55	0.22	0
410	0.23	0.29	0.46	0.0	0.5	0.0	0.43	0.31	0
411	0.38	0.34	0.55	0.44	0.5	0.0	0.48	0.26	0
412	0.63	0.64	0.49	0.2	0.5	0.0	0.52	0.25	0
413	0.48	0.44	0.46	0.37	0.5	0.0	0.46	0.36	0
414	0.5	0.49	0.46	0.22	0.5	0.0	0.53	0.25	0
415	0.62	0.42	0.47	0.16	0.5	0.0	0.52	0.22	0
416	0.5	0.45	0.52	0.18	0.5	0.0	0.52	0.22	0
417	0.59	0.51	0.47	0.21	0.5	0.0	0.47	0.22	0
418	0.39	0.47	0.49	0.2	0.5	0.0	0.53	0.26	0
419	0.49	0.48	0.52	0.24	0.5	0.0	0.5	0.22	0
420	0.59	0.48	0.49	0.42	0.5	0.0	0.52	0.22	0
421	0.57	0.35	0.5	0.43	0.5	0.0	0.53	0.22	0
422	0.61	0.52	0.5	0.44	0.5	0.0	0.53	0.22	0
423	0.63	0.43	0.48	0.11	0.5	0.0	0.51	0.22	0
424	0.63	0.43	0.48	0.11	0.5	0.0	0.51	0.22	0
425	0.52	0.45	0.53	0.34	0.5	0.0	0.52	0.44	0
426	0.54	0.48	0.55	0.33	0.5	0.0	0.55	0.4	0
427	0.42	0.5	0.59	0.17	0.5	0.0	0.51	0.22	0
428	0.54	0.55	0.55	0.4	0.5	0.0	0.53	0.22	0
429	0.31	0.31	0.57	0.15	0.5	0.0	0.5	0.22	0
430	0.38	0.42	0.5	0.19	0.5	0.0	0.44	0.22	0
431	0.33	0.36	0.62	0.26	0.5	0.0	0.55	0.22	0
432	0.38	0.42	0.5	0.19	0.5	0.0	0.44	0.22	0
433	0.47	0.56	0.58	0.19	0.5	0.0	0.44	0.64	0
434	0.32	0.32	0.52	0.18	0.5	0.0	0.48	0.34	0
435	0.28	0.27	0.5	0.14	0.5	0.0	0.5	0.28	0
436	0.41	0.46	0.57	0.25	0.5	0.0	0.57	0.38	0
437	0.44	0.54	0.51	0.16	0.5	0.0	0.58	0.22	0
438	0.44	0.55	0.51	0.16	0.5	0.0	0.6	0.22	0
439	0.4	0.56	0.53	0.15	0.5	0.0	0.49	0.22	0
440	0.58	0.55	0.51	0.13	0.5	0.0	0.52	0.22	0
441	0.55	0.69	0.51	0.12	0.5	0.0	0.51	0.22	0
442	0.44	0.49	0.49	0.27	0.5	0.0	0.52	0.22	0
443	0.25	0.26	0.53	0.17	0.5	0.0	0.45	0.22	0
444	0.49	0.46	0.54	0.18	0.5	0.0	0.35	0.22	0
445	0.42	0.37	0.54	0.17	0.5	0.0	0.51	0.22	0
446	0.42	0.45	0.75	0.21	0.5	0.0	0.48	0.22	0
447	0.39	0.45	0.75	0.17	0.5	0.0	0.51	0.22	0
448	0.63	0.54	0.53	0.27	0.5	0.0	0.49	0.22	0
449	0.4	0.44	0.5	0.13	0.5	0.0	0.52	0.39	0
450	0.62	0.6	0.54	0.22	0.5	0.0	0.54	0.27	0
451	0.33	0.46	0.53	0.12	0.5	0.0	0.5	0.27	0
452	0.57	0.36	0.51	0.25	0.5	0.0	0.54	0.25	0
453	0.45	0.76	0.51	0.25	0.5	0.0	0.59	0.22	0
454	0.7	0.57	0.34	0.19	0.5	0.0	0.53	0.27	1
455	0.8	0.69	0.53	0.33	0.5	0.0	0.51	0.22	1
456	0.79	0.62	0.35	0.35	0.5	0.0	0.6	0.28	1
457	0.88	0.75	0.41	0.36	0.5	0.0	0.43	0.22	1
458	0.71	0.51	0.49	0.23	0.5	0.0	0.3	0.32	1
