	fixed acidity	volatile acidity	citric acid	residual sugar	chlorides	free sulfur dioxide	total sulfur dioxide	density	pH	sulphates	alcohol	quality
283	6.8	0.56	0.03	1.7	0.084	18.0	35.0	0.9968	3.44	0.63	10.0	1
284	7.0	0.23	0.4	1.6	0.063	21.0	67.0	0.9952	3.5	0.63	11.1	1
285	8.9	0.59	0.39	2.3	0.095	5.0	22.0	0.9986	3.37	0.58	10.3	1
286	9.2	0.63	0.21	2.7	0.097	29.0	65.0	0.9988	3.28	0.58	9.6	1
287	11.6	0.58	0.66	2.2	0.074	10.0	47.0	1.0008	3.25	0.57	9.0	1
288	9.2	0.43	0.52	2.3	0.083	14.0	23.0	0.9976	3.35	0.61	11.3	1
289	8.3	0.615	0.22	2.6	0.087	6.0	19.0	0.9982	3.26	0.61	9.3	1
290	11.0	0.26	0.68	2.55	0.085	10.0	25.0	0.997	3.18	0.61	11.8	1
291	8.1	0.66	0.7	2.2	0.098	25.0	129.0	0.9972	3.08	0.53	9.0	1
292	11.5	0.315	0.54	2.1	0.084	5.0	15.0	0.9987	2.98	0.7	9.2	1
293	10.0	0.29	0.4	2.9	0.098	10.0	26.0	1.0006	3.48	0.91	9.7	1
294	10.3	0.5	0.42	2.0	0.069	21.0	51.0	0.9982	3.16	0.72	11.5	1
295	8.8	0.46	0.45	2.6	0.065	7.0	18.0	0.9947	3.32	0.79	14.0	1
296	11.4	0.36	0.69	2.1	0.09	6.0	21.0	1.0	3.17	0.62	9.2	1
297	8.7	0.82	0.02	1.2	0.07	36.0	48.0	0.9952	3.2	0.58	9.8	1
298	10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	0
299	6.6	0.84	0.03	2.3	0.059	32.0	48.0	0.9952	3.52	0.56	12.3	0
300	10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	0
301	12.6	0.31	0.72	2.2	0.072	6.0	29.0	0.9987	2.88	0.82	9.8	0
302	15.6	0.685	0.76	3.7	0.1	6.0	43.0	1.0032	2.95	0.68	11.2	0
303	10.0	0.44	0.49	2.7	0.077	11.0	19.0	0.9963	3.23	0.63	11.6	0
304	5.3	0.57	0.01	1.7	0.054	5.0	27.0	0.9934	3.57	0.84	12.5	0
305	10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	0
306	11.3	0.62	0.67	5.2	0.086	6.0	19.0	0.9988	3.22	0.69	13.4	0
307	10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	0
308	9.4	0.3	0.56	2.8	0.08	6.0	17.0	0.9964	3.15	0.92	11.7	0
309	11.6	0.32	0.55	2.8	0.081	35.0	67.0	1.0002	3.32	0.92	10.8	0
310	9.2	0.41	0.5	2.5	0.055	12.0	25.0	0.9952	3.34	0.79	13.3	0
311	8.9	0.4	0.51	2.6	0.052	13.0	27.0	0.995	3.32	0.9	13.4	0
312	10.7	0.35	0.53	2.6	0.07	5.0	16.0	0.9972	3.15	0.65	11.0	0
313	10.7	0.35	0.53	2.6	0.07	5.0	16.0	0.9972	3.15	0.65	11.0	0
314	10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	0
315	10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	0
316	10.5	0.26	0.47	1.9	0.078	6.0	24.0	0.9976	3.18	1.04	10.9	0
317	10.5	0.24	0.42	1.8	0.077	6.0	22.0	0.9976	3.21	1.05	10.8	0
318	10.2	0.49	0.63	2.9	0.072	10.0	26.0	0.9968	3.16	0.78	12.5	0
319	10.4	0.24	0.46	1.8	0.075	6.0	21.0	0.9976	3.25	1.02	10.8	0
320	11.1	0.18	0.48	1.5	0.068	7.0	15.0	0.9973	3.22	0.64	10.1	1
321	8.3	0.705	0.12	2.6	0.092	12.0	28.0	0.9994	3.51	0.72	10.0	1
322	7.4	0.67	0.12	1.6	0.186	5.0	21.0	0.996	3.39	0.54	9.5	1
323	8.4	0.65	0.6	2.1	0.112	12.0	90.0	0.9973	3.2	0.52	9.2	1
324	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
325	7.6	0.62	0.32	2.2	0.082	7.0	54.0	0.9966	3.36	0.52	9.4	1
326	10.3	0.41	0.42	2.4	0.213	6.0	14.0	0.9994	3.19	0.62	9.5	1
327	10.3	0.43	0.44	2.4	0.214	5.0	12.0	0.9994	3.19	0.63	9.5	1
328	7.4	0.29	0.38	1.7	0.062	9.0	30.0	0.9968	3.41	0.53	9.5	1
329	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
330	7.9	0.53	0.24	2.0	0.072	15.0	105.0	0.996	3.27	0.54	9.4	1
331	9.0	0.46	0.31	2.8	0.093	19.0	98.0	0.99815	3.32	0.63	9.5	1
332	8.6	0.47	0.3	3.0	0.076	30.0	135.0	0.9976	3.3	0.53	9.4	1
333	7.4	0.36	0.29	2.6	0.087	26.0	72.0	0.99645	3.39	0.68	11.0	1
334	7.1	0.35	0.29	2.5	0.096	20.0	53.0	0.9962	3.42	0.65	11.0	1
335	9.6	0.56	0.23	3.4	0.102	37.0	92.0	0.9996	3.3	0.65	10.1	1
336	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
337	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
338	9.3	0.61	0.26	3.4	0.09	25.0	87.0	0.99975	3.24	0.62	9.7	1
339	7.8	0.62	0.05	2.3	0.079	6.0	18.0	0.99735	3.29	0.63	9.3	1
340	10.3	0.59	0.42	2.8	0.09	35.0	73.0	0.999	3.28	0.7	9.5	1
341	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
342	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
343	10.3	0.44	0.5	4.5	0.107	5.0	13.0	0.998	3.28	0.83	11.5	1
344	13.4	0.27	0.62	2.6	0.082	6.0	21.0	1.0002	3.16	0.67	9.7	1
345	10.7	0.46	0.39	2.0	0.061	7.0	15.0	0.9981	3.18	0.62	9.5	1
346	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
347	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
348	8.0	0.58	0.28	3.2	0.066	21.0	114.0	0.9973	3.22	0.54	9.4	1
349	8.4	0.56	0.08	2.1	0.105	16.0	44.0	0.9958	3.13	0.52	11.0	1
350	8.9	0.43	0.45	1.9	0.052	6.0	16.0	0.9948	3.35	0.7	12.5	1
351	7.8	0.43	0.32	2.8	0.08	29.0	58.0	0.9974	3.31	0.64	10.3	1
352	12.4	0.49	0.58	3.0	0.103	28.0	99.0	1.0008	3.16	1.0	11.5	1
353	12.2	0.34	0.5	2.4	0.066	10.0	21.0	1.0	3.12	1.18	9.2	1
354	10.6	0.42	0.48	2.7	0.065	5.0	18.0	0.9972	3.21	0.87	11.3	1
355	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
356	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
357	11.9	0.57	0.5	2.6	0.082	6.0	32.0	1.0006	3.12	0.78	10.7	1
358	7.0	0.685	0.0	1.9	0.067	40.0	63.0	0.9979	3.6	0.81	9.9	1
359	13.8	0.49	0.67	3.0	0.093	6.0	15.0	0.9986	3.02	0.93	12.0	1
360	9.6	0.56	0.31	2.8	0.089	15.0	46.0	0.9979	3.11	0.92	10.0	1
361	9.1	0.785	0.0	2.6	0.093	11.0	28.0	0.9994	3.36	0.86	9.4	1
362	10.7	0.67	0.22	2.7	0.107	17.0	34.0	1.0004	3.28	0.98	9.9	1
363	9.1	0.795	0.0	2.6	0.096	11.0	26.0	0.9994	3.35	0.83	9.4	1
364	7.7	0.665	0.0	2.4	0.09	8.0	19.0	0.9974	3.27	0.73	9.3	1
365	13.5	0.53	0.79	4.8	0.12	23.0	77.0	1.0018	3.18	0.77	13.0	1
366	6.1	0.21	0.4	1.4	0.066	40.5	165.0	0.9912	3.25	0.59	11.9	1
367	6.7	0.75	0.01	2.4	0.078	17.0	32.0	0.9955	3.55	0.61	12.8	1
368	11.5	0.41	0.52	3.0	0.08	29.0	55.0	1.0001	3.26	0.88	11.0	1
369	12.6	0.38	0.66	2.6	0.088	10.0	41.0	1.001	3.17	0.68	9.8	1
370	8.2	0.7	0.23	2.0	0.099	14.0	81.0	0.9973	3.19	0.7	9.4	1
371	8.6	0.45	0.31	2.6	0.086	21.0	50.0	0.9982	3.37	0.91	9.9	1
372	11.9	0.58	0.66	2.5	0.072	6.0	37.0	0.9992	3.05	0.56	10.0	1
373	12.5	0.46	0.63	2.0	0.071	6.0	15.0	0.9988	2.99	0.87	10.2	1
374	10.0	0.42	0.5	3.4	0.107	7.0	21.0	0.9979	3.26	0.93	11.8	1
375	10.4	0.575	0.61	2.6	0.076	11.0	24.0	1.0	3.16	0.69	9.0	1
376	10.3	0.34	0.52	2.8	0.159	15.0	75.0	0.9998	3.18	0.64	9.4	1
377	6.9	0.765	0.02	2.3	0.063	35.0	63.0	0.9975	3.57	0.78	9.9	1
378	7.9	0.24	0.4	1.6	0.056	11.0	25.0	0.9967	3.32	0.87	8.7	1
379	9.1	0.28	0.48	1.8	0.067	26.0	46.0	0.9967	3.32	1.04	10.6	1
380	7.4	0.55	0.22	2.2	0.106	12.0	72.0	0.9959	3.05	0.63	9.2	1
381	14.0	0.41	0.63	3.8	0.089	6.0	47.0	1.0014	3.01	0.81	10.8	1
382	11.5	0.45	0.5	3.0	0.078	19.0	47.0	1.0003	3.26	1.11	11.0	1
383	11.4	0.625	0.66	6.2	0.088	6.0	24.0	0.9988	3.11	0.99	13.3	1
384	8.3	0.42	0.38	2.5	0.094	24.0	60.0	0.9979	3.31	0.7	10.8	1
385	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
386	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
387	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
388	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
389	7.7	0.51	0.28	2.1	0.087	23.0	54.0	0.998	3.42	0.74	9.2	1
390	7.4	0.63	0.07	2.4	0.09	11.0	37.0	0.9979	3.43	0.76	9.7	1
391	7.8	0.54	0.26	2.0	0.088	23.0	48.0	0.9981	3.41	0.74	9.2	1
392	8.3	0.66	0.15	1.9	0.079	17.0	42.0	0.9972	3.31	0.54	9.6	1
393	7.8	0.46	0.26	1.9	0.088	23.0	53.0	0.9981	3.43	0.74	9.2	1
394	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
395	9.5	0.37	0.52	2.0	0.082	6.0	26.0	0.998	3.18	0.51	9.5	1
396	8.4	0.665	0.61	2.0	0.112	13.0	95.0	0.997	3.16	0.54	9.1	1
397	12.7	0.6	0.65	2.3	0.063	6.0	25.0	0.9997	3.03	0.57	9.9	1
398	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
399	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
400	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
401	8.7	0.765	0.22	2.3	0.064	9.0	42.0	0.9963	3.1	0.55	9.4	1
402	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
403	7.7	0.26	0.3	1.7	0.059	20.0	38.0	0.9949	3.29	0.47	10.8	1
404	12.2	0.48	0.54	2.6	0.085	19.0	64.0	1.0	3.1	0.61	10.5	1
405	11.4	0.6	0.49	2.7	0.085	10.0	41.0	0.9994	3.15	0.63	10.5	1
406	7.7	0.69	0.05	2.7	0.075	15.0	27.0	0.9974	3.26	0.61	9.1	1
407	8.7	0.31	0.46	1.4	0.059	11.0	25.0	0.9966	3.36	0.76	10.1	1
408	9.8	0.44	0.47	2.5	0.063	9.0	28.0	0.9981	3.24	0.65	10.8	1
409	10.4	0.34	0.58	3.7	0.174	6.0	16.0	0.997	3.19	0.7	11.3	1
410	12.5	0.46	0.49	4.5	0.07	26.0	49.0	0.9981	3.05	0.57	9.6	1
411	9.0	0.43	0.34	2.5	0.08	26.0	86.0	0.9987	3.38	0.62	9.5	1
412	9.1	0.45	0.35	2.4	0.08	23.0	78.0	0.9987	3.38	0.62	9.5	1
413	7.1	0.735	0.16	1.9	0.1	15.0	77.0	0.9966	3.27	0.64	9.3	1
414	8.8	0.52	0.34	2.7	0.087	24.0	122.0	0.9982	3.26	0.61	9.5	1
415	8.6	0.725	0.24	6.6	0.117	31.0	134.0	1.0014	3.32	1.07	9.3	1
416	10.6	0.48	0.64	2.2	0.111	6.0	20.0	0.997	3.26	0.66	11.7	1
417	7.0	0.58	0.12	1.9	0.091	34.0	124.0	0.9956	3.44	0.48	10.5	1
418	11.9	0.38	0.51	2.0	0.121	7.0	20.0	0.9996	3.24	0.76	10.4	1
419	6.8	0.77	0.0	1.8	0.066	34.0	52.0	0.9976	3.62	0.68	9.9	1
420	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
421	7.7	0.96	0.2	2.0	0.047	15.0	60.0	0.9955	3.36	0.44	10.9	1
422	6.4	0.67	0.08	2.1	0.045	19.0	48.0	0.9949	3.49	0.49	11.4	1
423	9.5	0.78	0.22	1.9	0.077	6.0	32.0	0.9988	3.26	0.56	10.6	1
424	9.1	0.52	0.33	1.3	0.07	9.0	30.0	0.9978	3.24	0.6	9.3	1
425	12.8	0.84	0.63	2.4	0.088	13.0	35.0	0.9997	3.1	0.6	10.4	1
426	7.8	0.55	0.35	2.2	0.074	21.0	66.0	0.9974	3.25	0.56	9.2	1
427	11.9	0.37	0.69	2.3	0.078	12.0	24.0	0.9958	3.0	0.65	12.8	1
428	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
429	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
430	12.3	0.39	0.63	2.3	0.091	6.0	18.0	1.0004	3.16	0.49	9.5	1
431	8.0	0.67	0.3	2.0	0.06	38.0	62.0	0.9958	3.26	0.56	10.2	1
432	11.1	0.45	0.73	3.2	0.066	6.0	22.0	0.9986	3.17	0.66	11.2	1
433	10.4	0.41	0.55	3.2	0.076	22.0	54.0	0.9996	3.15	0.89	9.9	1
434	7.0	0.62	0.18	1.5	0.062	7.0	50.0	0.9951	3.08	0.6	9.3	1
435	11.9	0.4	0.65	2.15	0.068	7.0	27.0	0.9988	3.06	0.68	11.3	1
436	9.5	0.735	0.1	2.1	0.079	6.0	31.0	0.9986	3.23	0.56	10.1	1
437	12.5	0.38	0.6	2.6	0.081	31.0	72.0	0.9996	3.1	0.73	10.5	1
438	9.3	0.48	0.29	2.1	0.127	6.0	16.0	0.9968	3.22	0.72	11.2	1
439	8.6	0.53	0.22	2.0	0.1	7.0	27.0	0.9967	3.2	0.56	10.2	1
440	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
441	11.9	0.39	0.69	2.8	0.095	17.0	35.0	0.9994	3.1	0.61	10.8	1
442	8.4	0.37	0.53	1.8	0.413	9.0	26.0	0.9979	3.06	1.06	9.1	1
443	6.8	0.56	0.03	1.7	0.084	18.0	35.0	0.9968	3.44	0.63	10.0	1
444	7.0	0.23	0.4	1.6	0.063	21.0	67.0	0.9952	3.5	0.63	11.1	1
445	8.9	0.59	0.39	2.3	0.095	5.0	22.0	0.9986	3.37	0.58	10.3	1
446	9.2	0.63	0.21	2.7	0.097	29.0	65.0	0.9988	3.28	0.58	9.6	1
447	11.6	0.58	0.66	2.2	0.074	10.0	47.0	1.0008	3.25	0.57	9.0	1
448	9.2	0.43	0.52	2.3	0.083	14.0	23.0	0.9976	3.35	0.61	11.3	1
449	8.3	0.615	0.22	2.6	0.087	6.0	19.0	0.9982	3.26	0.61	9.3	1
450	11.0	0.26	0.68	2.55	0.085	10.0	25.0	0.997	3.18	0.61	11.8	1
451	8.1	0.66	0.7	2.2	0.098	25.0	129.0	0.9972	3.08	0.53	9.0	1
452	11.5	0.315	0.54	2.1	0.084	5.0	15.0	0.9987	2.98	0.7	9.2	1
453	10.0	0.29	0.4	2.9	0.098	10.0	26.0	1.0006	3.48	0.91	9.7	1
454	10.3	0.5	0.42	2.0	0.069	21.0	51.0	0.9982	3.16	0.72	11.5	1
455	8.8	0.46	0.45	2.6	0.065	7.0	18.0	0.9947	3.32	0.79	14.0	1
456	11.4	0.36	0.69	2.1	0.09	6.0	21.0	1.0	3.17	0.62	9.2	1
457	8.7	0.82	0.02	1.2	0.07	36.0	48.0	0.9952	3.2	0.58	9.8	1
458	10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	0
459	6.6	0.84	0.03	2.3	0.059	32.0	48.0	0.9952	3.52	0.56	12.3	0
460	10.5	0.24	0.47	2.1	0.066	6.0	24.0	0.9978	3.15	0.9	11.0	0
461	12.6	0.31	0.72	2.2	0.072	6.0	29.0	0.9987	2.88	0.82	9.8	0
462	15.6	0.685	0.76	3.7	0.1	6.0	43.0	1.0032	2.95	0.68	11.2	0
463	10.0	0.44	0.49	2.7	0.077	11.0	19.0	0.9963	3.23	0.63	11.6	0
464	5.3	0.57	0.01	1.7	0.054	5.0	27.0	0.9934	3.57	0.84	12.5	0
465	10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	0
466	11.3	0.62	0.67	5.2	0.086	6.0	19.0	0.9988	3.22	0.69	13.4	0
467	10.4	0.33	0.63	2.8	0.084	5.0	22.0	0.9998	3.26	0.74	11.2	0
468	9.4	0.3	0.56	2.8	0.08	6.0	17.0	0.9964	3.15	0.92	11.7	0
469	11.6	0.32	0.55	2.8	0.081	35.0	67.0	1.0002	3.32	0.92	10.8	0
470	9.2	0.41	0.5	2.5	0.055	12.0	25.0	0.9952	3.34	0.79	13.3	0
471	8.9	0.4	0.51	2.6	0.052	13.0	27.0	0.995	3.32	0.9	13.4	0
472	10.7	0.35	0.53	2.6	0.07	5.0	16.0	0.9972	3.15	0.65	11.0	0
473	10.7	0.35	0.53	2.6	0.07	5.0	16.0	0.9972	3.15	0.65	11.0	0
474	10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	0
475	10.4	0.44	0.73	6.55	0.074	38.0	76.0	0.999	3.17	0.85	12.0	0
476	10.5	0.26	0.47	1.9	0.078	6.0	24.0	0.9976	3.18	1.04	10.9	0
477	10.5	0.24	0.42	1.8	0.077	6.0	22.0	0.9976	3.21	1.05	10.8	0
478	10.2	0.49	0.63	2.9	0.072	10.0	26.0	0.9968	3.16	0.78	12.5	0
479	10.4	0.24	0.46	1.8	0.075	6.0	21.0	0.9976	3.25	1.02	10.8	0
480	11.1	0.18	0.48	1.5	0.068	7.0	15.0	0.9973	3.22	0.64	10.1	1
481	8.3	0.705	0.12	2.6	0.092	12.0	28.0	0.9994	3.51	0.72	10.0	1
482	7.4	0.67	0.12	1.6	0.186	5.0	21.0	0.996	3.39	0.54	9.5	1
483	8.4	0.65	0.6	2.1	0.112	12.0	90.0	0.9973	3.2	0.52	9.2	1
484	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
485	7.6	0.62	0.32	2.2	0.082	7.0	54.0	0.9966	3.36	0.52	9.4	1
486	10.3	0.41	0.42	2.4	0.213	6.0	14.0	0.9994	3.19	0.62	9.5	1
487	10.3	0.43	0.44	2.4	0.214	5.0	12.0	0.9994	3.19	0.63	9.5	1
488	7.4	0.29	0.38	1.7	0.062	9.0	30.0	0.9968	3.41	0.53	9.5	1
489	10.3	0.53	0.48	2.5	0.063	6.0	25.0	0.9998	3.12	0.59	9.3	1
490	7.9	0.53	0.24	2.0	0.072	15.0	105.0	0.996	3.27	0.54	9.4	1
491	9.0	0.46	0.31	2.8	0.093	19.0	98.0	0.99815	3.32	0.63	9.5	1
492	8.6	0.47	0.3	3.0	0.076	30.0	135.0	0.9976	3.3	0.53	9.4	1
493	7.4	0.36	0.29	2.6	0.087	26.0	72.0	0.99645	3.39	0.68	11.0	1
494	7.1	0.35	0.29	2.5	0.096	20.0	53.0	0.9962	3.42	0.65	11.0	1
495	9.6	0.56	0.23	3.4	0.102	37.0	92.0	0.9996	3.3	0.65	10.1	1
496	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
497	9.6	0.77	0.12	2.9	0.082	30.0	74.0	0.99865	3.3	0.64	10.4	1
498	9.3	0.61	0.26	3.4	0.09	25.0	87.0	0.99975	3.24	0.62	9.7	1
499	7.8	0.62	0.05	2.3	0.079	6.0	18.0	0.99735	3.29	0.63	9.3	1
500	10.3	0.59	0.42	2.8	0.09	35.0	73.0	0.999	3.28	0.7	9.5	1
501	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
502	10.0	0.49	0.2	11.0	0.071	13.0	50.0	1.0015	3.16	0.69	9.2	1
503	10.3	0.44	0.5	4.5	0.107	5.0	13.0	0.998	3.28	0.83	11.5	1
504	13.4	0.27	0.62	2.6	0.082	6.0	21.0	1.0002	3.16	0.67	9.7	1
505	10.7	0.46	0.39	2.0	0.061	7.0	15.0	0.9981	3.18	0.62	9.5	1
506	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
507	10.2	0.36	0.64	2.9	0.122	10.0	41.0	0.998	3.23	0.66	12.5	1
508	8.0	0.58	0.28	3.2	0.066	21.0	114.0	0.9973	3.22	0.54	9.4	1
509	8.4	0.56	0.08	2.1	0.105	16.0	44.0	0.9958	3.13	0.52	11.0	1
510	8.9	0.43	0.45	1.9	0.052	6.0	16.0	0.9948	3.35	0.7	12.5	1
511	7.8	0.43	0.32	2.8	0.08	29.0	58.0	0.9974	3.31	0.64	10.3	1
512	12.4	0.49	0.58	3.0	0.103	28.0	99.0	1.0008	3.16	1.0	11.5	1
513	12.2	0.34	0.5	2.4	0.066	10.0	21.0	1.0	3.12	1.18	9.2	1
514	10.6	0.42	0.48	2.7	0.065	5.0	18.0	0.9972	3.21	0.87	11.3	1
515	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
516	10.9	0.39	0.47	1.8	0.118	6.0	14.0	0.9982	3.3	0.75	9.8	1
517	11.9	0.57	0.5	2.6	0.082	6.0	32.0	1.0006	3.12	0.78	10.7	1
518	7.0	0.685	0.0	1.9	0.067	40.0	63.0	0.9979	3.6	0.81	9.9	1
519	13.8	0.49	0.67	3.0	0.093	6.0	15.0	0.9986	3.02	0.93	12.0	1
520	9.6	0.56	0.31	2.8	0.089	15.0	46.0	0.9979	3.11	0.92	10.0	1
521	9.1	0.785	0.0	2.6	0.093	11.0	28.0	0.9994	3.36	0.86	9.4	1
522	10.7	0.67	0.22	2.7	0.107	17.0	34.0	1.0004	3.28	0.98	9.9	1
523	9.1	0.795	0.0	2.6	0.096	11.0	26.0	0.9994	3.35	0.83	9.4	1
524	7.7	0.665	0.0	2.4	0.09	8.0	19.0	0.9974	3.27	0.73	9.3	1
525	13.5	0.53	0.79	4.8	0.12	23.0	77.0	1.0018	3.18	0.77	13.0	1
526	6.1	0.21	0.4	1.4	0.066	40.5	165.0	0.9912	3.25	0.59	11.9	1
527	6.7	0.75	0.01	2.4	0.078	17.0	32.0	0.9955	3.55	0.61	12.8	1
528	11.5	0.41	0.52	3.0	0.08	29.0	55.0	1.0001	3.26	0.88	11.0	1
529	12.6	0.38	0.66	2.6	0.088	10.0	41.0	1.001	3.17	0.68	9.8	1
530	8.2	0.7	0.23	2.0	0.099	14.0	81.0	0.9973	3.19	0.7	9.4	1
531	8.6	0.45	0.31	2.6	0.086	21.0	50.0	0.9982	3.37	0.91	9.9	1
532	11.9	0.58	0.66	2.5	0.072	6.0	37.0	0.9992	3.05	0.56	10.0	1
533	12.5	0.46	0.63	2.0	0.071	6.0	15.0	0.9988	2.99	0.87	10.2	1
534	10.0	0.42	0.5	3.4	0.107	7.0	21.0	0.9979	3.26	0.93	11.8	1
535	10.4	0.575	0.61	2.6	0.076	11.0	24.0	1.0	3.16	0.69	9.0	1
536	10.3	0.34	0.52	2.8	0.159	15.0	75.0	0.9998	3.18	0.64	9.4	1
537	6.9	0.765	0.02	2.3	0.063	35.0	63.0	0.9975	3.57	0.78	9.9	1
538	7.9	0.24	0.4	1.6	0.056	11.0	25.0	0.9967	3.32	0.87	8.7	1
539	9.1	0.28	0.48	1.8	0.067	26.0	46.0	0.9967	3.32	1.04	10.6	1
540	7.4	0.55	0.22	2.2	0.106	12.0	72.0	0.9959	3.05	0.63	9.2	1
541	14.0	0.41	0.63	3.8	0.089	6.0	47.0	1.0014	3.01	0.81	10.8	1
542	11.5	0.45	0.5	3.0	0.078	19.0	47.0	1.0003	3.26	1.11	11.0	1
543	11.4	0.625	0.66	6.2	0.088	6.0	24.0	0.9988	3.11	0.99	13.3	1
544	8.3	0.42	0.38	2.5	0.094	24.0	60.0	0.9979	3.31	0.7	10.8	1
545	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
546	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
547	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
548	8.3	0.26	0.42	2.0	0.08	11.0	27.0	0.9974	3.21	0.8	9.4	1
549	7.7	0.51	0.28	2.1	0.087	23.0	54.0	0.998	3.42	0.74	9.2	1
550	7.4	0.63	0.07	2.4	0.09	11.0	37.0	0.9979	3.43	0.76	9.7	1
551	7.8	0.54	0.26	2.0	0.088	23.0	48.0	0.9981	3.41	0.74	9.2	1
552	8.3	0.66	0.15	1.9	0.079	17.0	42.0	0.9972	3.31	0.54	9.6	1
553	7.8	0.46	0.26	1.9	0.088	23.0	53.0	0.9981	3.43	0.74	9.2	1
554	13.7	0.415	0.68	2.9	0.085	17.0	43.0	1.0014	3.06	0.8	10.0	1
555	9.5	0.37	0.52	2.0	0.082	6.0	26.0	0.998	3.18	0.51	9.5	1
556	8.4	0.665	0.61	2.0	0.112	13.0	95.0	0.997	3.16	0.54	9.1	1
557	12.7	0.6	0.65	2.3	0.063	6.0	25.0	0.9997	3.03	0.57	9.9	1
558	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
559	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
560	11.5	0.59	0.59	2.6	0.087	13.0	49.0	0.9988	3.18	0.65	11.0	1
561	8.7	0.765	0.22	2.3	0.064	9.0	42.0	0.9963	3.1	0.55	9.4	1
562	6.6	0.735	0.02	7.9	0.122	68.0	124.0	0.9994	3.47	0.53	9.9	1
563	7.7	0.26	0.3	1.7	0.059	20.0	38.0	0.9949	3.29	0.47	10.8	1
564	12.2	0.48	0.54	2.6	0.085	19.0	64.0	1.0	3.1	0.61	10.5	1
565	11.4	0.6	0.49	2.7	0.085	10.0	41.0	0.9994	3.15	0.63	10.5	1
566	7.7	0.69	0.05	2.7	0.075	15.0	27.0	0.9974	3.26	0.61	9.1	1
567	8.7	0.31	0.46	1.4	0.059	11.0	25.0	0.9966	3.36	0.76	10.1	1
