	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
438	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
439	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
440	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
441	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
442	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
443	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
444	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
445	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
446	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
447	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
448	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
449	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
450	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
451	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
452	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
453	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
454	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
455	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
456	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
457	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
458	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
459	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
460	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
461	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
462	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
463	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
464	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
465	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
466	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
467	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
468	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
469	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
470	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
471	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
472	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
473	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
474	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
475	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
476	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
477	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
478	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
479	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
480	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
481	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
482	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
483	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
484	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
485	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
486	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
487	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
488	1	2	0	2	2	2927	2405.0	111.0	360	1	3	1
489	2	2	0	1	2	2507	0.0	56.0	360	1	2	1
490	1	1	2	1	1	5746	0.0	144.0	84	2	2	1
491	1	1	1	2	2	3399	1640.0	111.0	180	1	1	1
492	1	1	2	1	2	3717	0.0	120.0	360	1	3	1
493	1	1	0	1	2	2058	2134.0	88.0	360	2	1	1
494	2	2	1	1	2	3541	0.0	112.0	360	2	3	1
495	1	1	0	1	2	2400	2167.0	115.0	360	1	3	1
496	1	1	3	1	2	4342	189.0	124.0	360	1	3	1
497	1	1	2	2	2	3601	1590.0	146.4	360	1	2	1
498	2	2	0	1	2	3166	2985.0	132.0	360	2	2	1
499	1	1	3	1	2	15000	0.0	300.0	360	1	2	1
500	1	2	0	1	2	4917	0.0	130.0	360	0	2	1
501	1	1	0	1	1	5818	2160.0	184.0	360	1	3	1
502	2	2	0	1	2	2500	0.0	67.0	360	1	1	1
503	1	2	1	1	2	4384	1793.0	117.0	360	1	1	1
504	1	2	0	1	2	2935	0.0	98.0	360	1	3	1
505	1	2	4	1	2	2833	0.0	71.0	360	1	1	1
506	1	1	0	1	3	63337	0.0	490.0	180	1	1	1
507	3	1	1	1	1	9833	1833.0	182.0	180	1	1	1
508	1	1	4	1	1	5503	4490.0	70.0	360	1	3	1
509	1	1	1	1	3	5250	688.0	160.0	360	1	2	1
510	1	1	2	1	1	2500	4600.0	176.0	360	1	2	1
511	2	2	0	1	2	4160	0.0	71.0	360	1	3	1
512	1	1	1	2	2	4554	1229.0	158.0	360	1	1	1
513	1	1	3	2	2	3173	0.0	74.0	360	1	3	1
514	1	1	2	1	3	2583	2330.0	125.0	360	1	2	1
515	1	1	0	1	2	2499	2458.0	160.0	360	1	3	1
516	1	1	2	2	2	3083	2168.0	126.0	360	1	1	1
517	1	1	0	1	2	6333	4583.0	259.0	360	2	3	1
518	1	1	0	1	2	2625	6250.0	187.0	360	1	2	1
519	1	1	0	1	2	9083	0.0	228.0	360	1	3	1
520	1	1	3	1	2	2666	2083.0	95.0	360	1	2	1
521	2	1	0	1	2	2423	505.0	130.0	360	1	3	1
522	2	2	4	1	2	3813	0.0	116.0	180	1	1	1
523	1	1	2	1	2	8333	3167.0	165.0	360	1	2	1
524	1	1	3	1	2	5167	3167.0	200.0	360	1	3	1
525	1	1	2	1	2	5000	3667.0	236.0	360	1	3	1
526	1	1	0	1	2	4750	2333.0	130.0	360	1	1	1
527	1	1	0	1	2	3013	3033.0	95.0	300	2	1	1
528	1	2	0	1	1	6822	0.0	141.0	360	1	2	1
529	1	1	1	1	2	6325	0.0	175.0	360	1	3	1
530	2	2	0	1	2	2400	1863.0	104.0	360	0	1	0
531	1	2	0	1	2	20233	0.0	480.0	360	1	2	0
532	3	1	0	1	2	2473	1843.0	159.0	360	1	2	0
533	1	1	1	1	1	10000	0.0	155.0	360	1	2	0
534	1	1	1	1	1	8666	4983.0	376.0	360	0	2	0
535	2	1	0	1	2	4333	2451.0	110.0	360	1	1	0
536	2	2	3	2	2	1830	0.0	146.4	360	0	1	0
537	1	1	3	2	2	2647	1587.0	173.0	360	1	2	0
538	2	2	0	1	2	2378	0.0	46.0	360	1	2	0
539	1	1	4	2	2	3523	3230.0	152.0	360	0	2	0
540	1	2	0	1	2	8750	4167.0	308.0	360	1	2	0
541	2	1	0	1	1	5500	0.0	105.0	360	0	2	0
542	1	1	1	1	2	3875	0.0	67.0	360	1	1	0
543	1	1	0	2	2	3000	1666.0	100.0	480	0	1	0
544	2	2	1	1	2	4723	0.0	81.0	360	1	3	0
545	1	2	0	2	2	6216	0.0	133.0	360	1	2	0
546	1	2	0	1	2	2500	0.0	96.0	480	1	3	0
547	1	2	0	1	2	5124	0.0	124.0	360	0	2	0
548	1	1	0	1	2	19730	5266.0	570.0	360	1	2	0
